MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH,ABOUT,ACCOUNT,ACTIONID,ACTOR,ALLOW_REVISIONS,AVGPRICE,C2CFORWARD,CLIENTLISTID,CLIENTSENDINGTIME,CLIENT_RULE80A,CLIENT_SYMBOL,CLORDID,CONTRABROKER,CONTRACLIENTID,CUSTOMERORIGINATED,DESKID,DESTINATION_CATEGORY,DESTINATION_NAME,EXECBROKER,EXECID,EXECREFID,EXPERT_AGGR_IN_THE_MONEY,EXPERT_FADE_LOGIC,EXPERT_ID,EXPERT_IWOULD_PRICE_ALLOCATION,EXPERT_IWOULD_PRICE_ALLOCATION_TYPE,GOBLINQUEUEID,INFOTYPE,INTERNALORIGINATOR,LASTMKT,LASTMSGSEQNUMPROCESSED,LASTPRICE,LASTSHARES,LIQUIDITY,LISTID,LISTNAME,L_ROOTORDERID,MIN_PARTICIPATION_RATE,MSGSEQNUM,MUST_COMPLETE,NUMROOTS,NUM_PARENTS,ONBEHALFOFTARGET,ORDSTATUS,ORIGCLORDID,ORIGSENDINGTIME,PARENTID,PARENTSHARES,QUOTE_BIDPRICE*,QUOTE_LASTPRICE*,QUOTE_LULD_DOWN_PRICE*,QUOTE_LULD_UP_PRICE*,QUOTE_OFFERPRICE*,QUOTE_TICKDIRECTION*,REFORDERID,REGION,REPORTABLE,REPORT_STATUS,ROOTORDERID,RULE80A,SCHEDULE_DISCRETION,SECONDARYORDERID,SENDERCOMPID,SENDERTARGET,SERVERMESSAGE,SESSION_NUM*,SNP_DOLLAR_VOLUME,SNP_DOLLAR_VOLUME_OE,SNP_LAST_TRADE_PRICE,SNP_LAST_TRADE_SIZE,SNP_LOW,SNP_ORDER_BOOK_DOLLAR_VOLUME,SNP_ORDER_BOOK_TRADE_COUNT,SNP_ORDER_BOOK_VOLUME,SNP_PRIM_DOLLAR_VOLUME,SNP_PRIM_LAST_TRADE_PRICE,SNP_PRIM_ORDER_BOOK_DOLLAR_VOLUME,SNP_PRIM_ORDER_BOOK_VOLUME,SNP_PRIM_VOLUME,SNP_TRADE_COUNT,SNP_VOLUME,TARGETCOMPID,TICKS_AGGRESSIVE,TOEXECORDERID,TRACKING_DISCRETION,TRADEREPORTREFID,TRANSACTIONID,WAVE_STRATEGY,BUYSIDE_LIQUIDITY,CAPLIMIT_VALIDATION_ID,DURATION,EXPERT_FROM_INTERNAL_TICKET,EXPERT_IWOULD_QTY_TYPE,LISTBEGIN,LOWER_LIMIT_TYPE,PCT_VOLUME,RAW_LIQUIDITY,REFERENCE_PRICE,ROUTESTRATEGY,SNP_INDEX1,TARGET_PARTICIPATION_RATE,TEXT,TIME_BASIS
"ROUTE_INFO","2150916000034628","2015-09-17 07:57:42.723 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","34484","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7496262","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 07:58:22.724 LON","","","","","","","","","","","","","","","","","","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","34860","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7504919","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 07:59:02.648 LON","","","","","","","","","","","","","","","","","","","Exp:0","","","Limit Price: 0.00000  Lim Px Text: Stock not yet open.  Quote trigger: 0.0   DarkLim: Stock not yet open.AucState:INAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","35257","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7515492","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 07:59:42.723 LON","","","","","","","","","","","","","","","","","","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","35636","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7528888","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:00:22.025 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/0 Urgency NeutralHigh STL 276.2816300000000000 Liquidity THIN","0.00000","0","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","36313","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7750119","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:00:52.032 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/0 Urgency NeutralHigh STL 276.2800600000000000 Liquidity THIN","","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","36768","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","7921962","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:01:22.033 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/0 Urgency NeutralHigh STL 276.2784600000000000 Liquidity THIN","0.00000","0","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","37194","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8122546","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:01:52.038 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/0 Urgency NeutralHigh STL 276.2768300000000000 Liquidity THIN","","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","37614","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8277554","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:02:22.042 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/0 Urgency NeutralHigh STL 276.2751700000000000 Liquidity THIN","18","0","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","38033","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8431692","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916000034628","2015-09-17 08:02:32.414 LON","TB92","","","","","","","","","","","","","","131","","","","","","","","","","","2015-09-17 08:02:32.413 LON","","","","","","","","","","","","","","","","","","","","","","","","","","277.00","","","","","","","CHX0001","CHX0001","","","","","CHIX","290152151","1C95000V1","","","","","","0","","","CHIX","6282","277.00","131","A","","","","","2209","","1","","DKHA35","","","2015-09-17 08:02:32.413 LON","","","null","null","null","null","null","null","2150916000071012","","","","","","","CI1VS8000J2J","gpc24:8072:srm","EPMAN","","8496246","","","","","","","","","","","","","","","","EPMAN:0","","","","1C95000V1:2","","","1","","","","","","","","A","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:02:52.047 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/458 Urgency Lowest STL 276.6630500000000000 Liquidity THIN","550","55","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","38428","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8598919","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:03:22.054 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/551 Urgency Lowest STL 276.4128900000000000 Liquidity THIN","551","66","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","38780","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8741131","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:03:52.056 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/551 Urgency Lowest STL 276.4125700000000000 Liquidity THIN","563","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","39146","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8853300","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:04:22.059 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.1621400000000000 Liquidity THIN","","68","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","39543","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","8992513","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:04:52.062 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.1616300000000000 Liquidity THIN","563","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","39872","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9090624","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:05:22.067 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.1610300000000000 Liquidity THIN","","68","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","40393","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9241465","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:05:52.072 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.4103700000000000 Liquidity THIN","563","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","40946","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9461161","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:06:22.076 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.4096500000000000 Liquidity THIN","","68","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","41432","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9647663","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:06:52.080 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.4088700000000000 Liquidity THIN","563","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","41802","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9775989","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:07:22.092 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.4080300000000000 Liquidity THIN","","68","Exp:0","","","Limit Price: 0.00000  Lim Px Text: None    Quote trigger: 0.0   DarkLim: None  AucState:COMPLETEAucType:NA ValidQuote:Y Cons:Y","","","","","PART","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","42213","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","9937235","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916000034628","2015-09-17 08:07:52.094 LON","","","","","","","","","","","","","","","","Target 12.000% Min/Max 0/563 Urgency Lowest STL 275.4071400000000000 Liquidity THIN","563","","","","","","E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:rd","","","","","","","","","","","","","","","","O","","","","","","","","","","","42606","","","","DKHA35","","B3Eg2P:rd","","","","","","","","","","","","","","","","","","E7.Expert","","","10051233","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_CANCEL","2150916000034628","2015-09-17 08:07:52.973 LON","","","","","","","","","","","","","","","","","","","","274.50","276.50","","","","","","","","","","","","","","","","","","","413","6","2","276.50","316","231","277.00","","","","XJ37","","","","","2015-09-17 08:07:52.969 LON","","","B3Eg2P:tD","","","N","","","","","","","","","","","","","","Cancel","","","","","","","","","","6255","","","","","","","","","","","","","","","","","","","","","","","","lpc05:8072:orderport","ORDPORT","","10054380","158515.50","114260.00","276.50","2","271.50","158515.50","10","573","116975.00","276.50","116975.00","423","423","10","573","DKHA35","","","","","B3Eg2P:tD","","","","","","","","","","","","","1487.742825","","Cancel by:xj37.raffaele.ingrao",""
"ROUTE_CANCEL_ACK","2150916000034628","2015-09-17 08:07:52.973 LON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","B3Eg2P:tD","","","","","","","","","","","","","","","0","","","","","","","","","","","","42626","","","","DKHA35","","","","","","","","","","","","","","","","","","","","gpc24:8072:srm","EPMAN","","10054381","","","","","","","","","","","","","","","","E7.Expert","","","","","","","","","","","","","","","","","","","","Cancel by:xj37.raffaele.ingrao",""
"ROUTE_INFO","2150916000034628","2015-09-17 21:20:44.102 LON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TIFMGR","","","","","","","","","","","","","","","","","","","","","","","0","E","","","","","","","","","","","473757","","","","DKHA35","","","","","","","","","","","","","","","","","","","","gpc22:8072:tifmgr","","","107383197","","","","","","","","","","","","","","","","TIFMGR","","","","","","","","","","","","","","","","","","","","",""
